timestamp,gpu0_used_mb,gpu1_used_mb,gpu2_used_mb,gpu3_used_mb,gpu4_used_mb,gpu5_used_mb
2026-05-25 04:19:49,65865,64298,64298,64278,64278,64322
2026-05-25 04:19:59,65865,64298,64298,64278,64278,64322
2026-05-25 04:20:09,65865,64298,64298,64278,64278,64322
2026-05-25 04:20:20,65865,64298,64298,64278,64278,64322
2026-05-25 04:20:30,65865,64298,64298,64278,64278,64322
2026-05-25 04:20:40,65865,64298,64298,64278,64278,64322
2026-05-25 04:20:50,65865,64298,64298,64278,64278,64322
2026-05-25 04:21:00,65865,64298,64298,64278,64278,64322
2026-05-25 04:21:10,65865,64298,64298,64278,64278,64322
2026-05-25 04:21:20,65865,64298,64298,64278,64278,64322
2026-05-25 04:21:30,65865,64298,64298,64278,64278,64322
2026-05-25 04:21:40,65865,64298,64298,64278,64278,64322
2026-05-25 04:21:50,65865,64298,64298,64278,64278,64322
2026-05-25 04:22:00,65865,64298,64298,64278,64278,64322
2026-05-25 04:22:10,65865,64298,64298,64278,64278,64322
2026-05-25 04:22:20,65865,64298,64298,64278,64278,64322
2026-05-25 04:22:30,65865,64298,64298,64278,64278,64322
2026-05-25 04:22:41,65865,64298,64298,64278,64278,64322
2026-05-25 04:22:51,65865,64298,64298,64278,64278,64322
2026-05-25 04:23:01,65865,64298,64298,64278,64278,64322
2026-05-25 04:23:11,65865,64298,64298,64278,64278,64322
2026-05-25 04:23:21,64781,61594,61594,61594,61594,61818
2026-05-25 04:23:31,64783,61594,61594,61596,61596,61820
2026-05-25 04:23:41,64783,61596,61596,61596,61596,61820
2026-05-25 04:23:51,22381,19554,19554,19554,19554,19438
2026-05-25 04:24:01,35301,19554,19554,19554,19554,19438
2026-05-25 04:24:11,35301,32494,32494,19554,19554,19438
2026-05-25 04:24:21,35301,32494,32494,32494,32494,32358
2026-05-25 04:24:31,78021,75176,75236,75236,75236,75060
2026-05-25 04:24:41,78061,75236,75236,75236,75236,75060
2026-05-25 04:24:51,37921,39254,39256,39256,39256,39180
2026-05-25 04:25:01,77601,70776,74276,70776,70776,70660
2026-05-25 04:25:11,78061,75176,75176,75236,75236,75120
2026-05-25 04:25:21,40641,40094,39456,39956,40034,42860
2026-05-25 04:25:31,68241,66596,68016,70776,66216,66900
2026-05-25 04:25:41,78001,75176,75176,75236,75236,75120
2026-05-25 04:25:52,77061,76576,76676,77156,77096,77400
2026-05-25 04:26:02,46941,44174,44176,44176,44174,44020
2026-05-25 04:26:12,78061,75236,75176,75236,75236,75060
2026-05-25 04:26:22,78061,75236,75236,75236,75176,75060
2026-05-25 04:26:32,46521,43774,43776,43776,43774,43620
2026-05-25 04:26:42,78061,75236,75236,75176,75176,75120
2026-05-25 04:26:52,78061,75176,75236,75236,75176,75060
2026-05-25 04:27:02,80081,80596,80596,80596,80536,80420
2026-05-25 04:27:12,47141,44394,44396,44396,44394,44240
2026-05-25 04:27:22,78061,75176,75176,75236,75176,75120
2026-05-25 04:27:33,78061,75236,75176,75236,75236,75060
2026-05-25 04:27:43,46941,44174,44176,44176,44174,44020
2026-05-25 04:27:53,78061,75236,75236,75236,75236,75060
2026-05-25 04:28:03,78061,75236,75236,75236,75236,75060
2026-05-25 04:28:13,75181,74816,76016,75516,75836,75040
2026-05-25 04:28:23,63181,60434,60436,60436,60434,64660
2026-05-25 04:28:33,29401,26614,26614,26614,30774,30718
2026-05-25 04:28:43,65703,64196,64198,64196,64196,64262
2026-05-25 04:28:53,65705,64198,64198,64198,64198,64262
2026-05-25 04:29:03,65705,64198,64198,64198,64198,64262
2026-05-25 04:29:13,65705,64198,64198,64198,64198,64262
2026-05-25 04:29:23,65705,64198,64198,64198,64198,64262
2026-05-25 04:29:33,65705,64198,64198,64198,64198,64262
2026-05-25 04:29:44,65705,64198,64198,64198,64198,64262
2026-05-25 04:29:54,65705,64198,64198,64198,64198,64262
2026-05-25 04:30:04,65705,64198,64198,64198,64198,64262
2026-05-25 04:30:14,65705,64198,64198,64198,64198,64262
2026-05-25 04:30:24,65705,64198,64198,64198,64198,64262
2026-05-25 04:30:34,65705,64198,64198,64198,64198,64262
2026-05-25 04:30:44,65705,64198,64198,64198,64198,64262
2026-05-25 04:30:54,65705,64198,64198,64198,64198,64262
2026-05-25 04:31:04,65705,64198,64198,64198,64198,64262
2026-05-25 04:31:15,65705,64198,64198,64198,64198,64262
2026-05-25 04:31:25,65705,64198,64198,64198,64198,64262
2026-05-25 04:31:35,65705,64198,64198,64198,64198,64262
2026-05-25 04:31:45,65705,64198,64198,64198,64198,64262
2026-05-25 04:31:55,65705,64198,64198,64198,64198,64262
2026-05-25 04:32:05,65705,64198,64198,64198,64198,64262
2026-05-25 04:32:15,65705,64198,64198,64198,64198,64262
2026-05-25 04:32:25,65705,64198,64198,64198,64198,64262
2026-05-25 04:32:35,65705,64198,64198,64198,64198,64262
2026-05-25 04:32:45,65705,64198,64198,64198,64198,64262
2026-05-25 04:32:56,65705,64198,64198,64198,64198,64262
2026-05-25 04:33:06,65705,64198,64198,64198,64198,64262
2026-05-25 04:33:16,65705,64198,64198,64198,64198,64262
2026-05-25 04:33:26,65705,64198,64198,64198,64198,64262
2026-05-25 04:33:36,65705,64198,64198,64198,64198,64262
2026-05-25 04:33:46,65705,64198,64198,64198,64198,64262
2026-05-25 04:33:56,65705,64198,64198,64198,64198,64262
2026-05-25 04:34:06,62821,59974,59974,59974,59974,59918
2026-05-25 04:34:16,62823,59976,59976,59976,59976,59920
2026-05-25 04:34:26,62823,59976,59976,59976,59976,59920
2026-05-25 04:34:36,22401,19514,19514,19514,19514,19418
2026-05-25 04:34:46,34741,31954,19514,19514,19514,19418
2026-05-25 04:34:56,34741,31954,31954,31954,31954,19418
2026-05-25 04:35:06,46421,42554,42554,42554,42554,42318
2026-05-25 04:35:16,67101,64076,64396,64394,64314,64238
2026-05-25 04:35:26,75761,73036,72976,73036,73036,72920
2026-05-25 04:35:36,45881,43256,43254,43254,43254,43018
2026-05-25 04:35:47,75761,73036,72976,72976,73036,72860
2026-05-25 04:35:57,81121,78396,78396,78756,78336,78660
2026-05-25 04:36:07,70141,64396,59314,64394,64394,64238
